user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2020-26,353,Wellbeing,Generic,BadWeather,currentweather-outdoorcondition;livingroomlight-state;livingroom-relax,"If the weather forecast is thunderstorm and  If the color of the light in the living room is White,  Turn on the relaxing light in the living room and  ",reminders-reminders,send a reminder notification saying: «storm coming»,1
applicationExpert4,84,Safety,Caregiver,Generic,none,none,relativeposition-typeofproximity,If the user leaves the kitchen and,0
student2019-7,153,Generic,Generic,BadWeather,none,none,livingroomlight-temperature,"the light temperature is less than 20, ",0
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,none,none,livingroomlight-temperature,"the light temperature is less than 20, ",0
student2021-08,397,Security,Generic,Night,bedroom-changelightstate,turn on the bedroom light for 5 minutes. ,alarms-notificationmode,sound the alarm and ,1
student2019-9,167,EnergySaving,Generic,Generic,none,none,alarms-alarms,"send an alarm with notification ""Lights off""",1
student2020-4,244,Comfort,Generic,Generic,none,none,greatluminaire-state," but the lights are on, ",0
student2019-6,146,Generic,Generic,BadWeather,none,none,livingroom-windowsensor, if the windows of the living room are open,1
student2021-13,421,Organizing,Generic,Generic,none,none,wi fi-state,when the wifi is off (it does not work) ,1
student2019-18,212,Health,Caregiver,ElderlyAlone,physiological-heartrate,TRIGGER: (EVENT) If the heart rate exceeds 200 beats and  ,activity-medicationname,(CONDITION) the heart medicine has not been taken ,1
student2021-02,369,Safety,Generic,Generic,none,none,microwave-state,If the microwave oven turns on ,1
student2020-14,293,EnergySaving,Generic,Generic,none,none,kitchen-motion,the motion sensor in the kitchen does not detect movement (condition),0
student2019-6,148,Safety,Generic,Generic,kitchen-lightlevel,if the light in the kitchen is off ,home-alllight,turn on all the lights,0
applicationExpert4,95,EnergySaving,Generic,Generic,none,none,kitchenlight-state,Kitchen Light state is  on,1
domainExpert9,72,Wellbeing,Caregiver,Generic,none,none,entrance-windowsensor, if the sensor of the window is active and,0
student2020-1,226,Organizing,Generic,GoodWeather,livingroom-hue color light living room,turn the living room light to blue ,reminders-reminders,remind me with a voice note that I can do the laundry and ,1
student2019-19,218,Safety,Generic,Generic,all-biorhythmlight;reminders-reminders;corridorlightstrip-color,"flash all the lights in the house. send two text messages to the homeowner saying 'Smoke in the hallway!' And  the light streaks glow red,  ",corridor-smokesensor,If smoke is detected in the hallway and ,1
student2019-6,148,Safety,Generic,Generic,none,none,entrance-biorhythmlight,start the biorhythmic light scene at the entrance,0
applicationExpert3,82,Organizing,Generic,BadWeather,none,none,twentyfourhoursweatherforecast-outdoorcondition,Weather & Time outdoor condition is  clear sky  and,0
student2020-11,279,Comfort,Generic,Generic,reminders-reminders;bathroom-alllight,"send me a voice reminder that says ""Remember to turn off the lights in the bathroom next time."" turn off the lights in the bathroom and  ",bedroom-temperaturelevel,"the temperature in the bedroom drops, ",0
student2020-7,257,Wellbeing,Generic,ColdSeason,todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and  ,livingroom-livingroom-greatluminare,turn on the large living room light and ,0
student2020-18,311,Safety,Generic,Generic,corridor-smokesensor;alarms-alarms,"If the corridor smoke sensor is not active,  send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active, ",corridor-light strip corridor, turn on the corridor light strips and set the color blue for 10 minutes,1
student2019-13,187,Security,Generic,Generic,all-alllight;alarms-alarms,"turn on all the lights in the house. send a text message to the user ""Door has been opened!!!"" and ",entrance-doorsensor,"If the entrance door is not closed between midnight and 8.00 in the morning, ",1
student2020-9,268,EnergySaving,Generic,Morning,datetime-localtime,if time is    10:00 minutes and  ,kitchenlight-state," Kitchen Light state is    on  ,  ",1
student2019-8,155,Safety,Generic,Generic,bedroom-hue color light bedroom,And also turn on the lights bedroom for 5 minutes setting them to red ,alarms-alarms, it sends the user three times a text message saying: Has anyone forgotten to turn off the gas? And,1
student2021-11,412,Safety,Generic,BadWeather,currentweather-outdoorcondition;tv-state;devices-tv,"If there is a storm outside and  the television is on,  turn off the television and  ",home-alllight,turn off all the lights in the house,1
student2020-9,266,EnergySaving,Generic,Night,corridor-alllight,turn off all lights in the corridor ,alarms-alarms,"do send  two  alarms   by sms to me with text ""turn the ligths off"",",1
student2020-13,289,Safety,Generic,Generic,reminders-reminders;bedroom-alllight,"send a reminder via SMS to the user saying ""THE LAMP WAS OVERHEATING."" turn off all the lights in the bedroom and  ",cognitive-lastconnectiontime,if  Test-user last connection time is  more then  48 hours,0
student2019-11,178,Comfort,Generic,Generic,none,none,living room alexa-state,"Alexa is off, ",0
student2021-07,394,EnergySaving,Generic,Generic,fridge-door;kitchen-hue color light kitchen," if the fridge door is open,  turn on the red light in the kitchen and  ",reminders-reminders,"send the notification ""fridge door open"".",1
student2019-8,155,Safety,Generic,Generic,kitchen-gassensor,If the gas sensor is active (condition) and ,kitchen-motion,the motion sensor in the kitchen does not detect movement (condition),1
student2019-2,127,"Health, Wellbeing",Generic,Generic,physiological-steps,If between 07:19 and 21:19 the test user has not taken more than 500 steps ,all-biorhythmlight,the biorhythmic light turns on and,1
student2021-11,412,Safety,Generic,BadWeather,home-alllight;devices-tv,turn off all the lights in the house turn off the television and  ,tv-state,"the television is on, ",1
student2020-18,314,Wellbeing,Generic,Generic,reminders-reminders;bedroom-alllight,"send three voice reminders saying It's time to get out of bed !  turn on all the lights in the bedroom,  ",bedroomportablelight-state,"and if the bedroom light is off,",1
applicationExpert4,89,"Comfort, Wellbeing",Generic,Night,bedroom-alllight,do  turn off all lights in the bedroom ,kitchen-lightlevel,"when the kitchen lights go out, ",0
student2021-08,398,WellBeing,Generic,Night,home-alllight,turn off all the lights. ,devices-tv,turn off the TV and ,1
student2020-5,247,Organizing,Generic,"BadWeather, GoingOut",none,none,datetime-localtime,"I haven't left the house yet, ",1
student2019-20,221,EnergySaving,Generic,Generic,none,none,kitchen-lightlevel,"the kitchen light is off, ",1
student2021-01,360,Generic,Generic,Generic,reminders-reminders,"the notification ""The heating system has turned on"" arrives to alert you. ",all-alllight,the system automatically turns them off and,0
domainExpert9,74,Wellbeing,Generic,Generic,livingroom-activate,do start activating light scene in the living room ,physiological-heartrate,"If the user's heart rate is less than 100 beats per minute between midnight and 7 am, ",0
student2021-13,420,Generic,Generic,Generic,devices-alexa services,start alexa news and  ,entrance-doorsensor,the motion sensor is active ,1
student2019-10,170,Wellbeing,Generic,Generic,none,none,reminders-reminders,it will send a notification suggesting to turn to warmer shades.,1
domainExpert9,81,Comfort,Generic,Generic,none,none,entrance-windowsensor,"the entrance window is open, ",0
student2020-15,297,Organizing,Generic,ColdSeason,none,none,reminders-reminders,send a text message reminder to me to turn on the heaters and close the window.,1
student2020-2,234,Wellbeing,Generic,Generic,livingroom-relax,it starts a relaxing atmosphere and  ,entrancelight-saturation,"the saturation is below 5, ",0
student2019-9,168,Security,Generic,Generic,none,none,all-alllight,turn on all the lights in the house.,1
student2020-23,338,"Wellbeing,Organizing",Generic,BadWeather,corridor-alllight;alarms-alarms;bedroom-windowsensor,"turn on the lights in the hallway.  send the voice message ""It's raining"" and  the bedroom windows are open, ",currentweather-rain,When it rains and ,1
applicationExpert4,86,"Comfort, Wellbeing",Generic,Generic,none,none,livingroom-biorhythmlight,do start biorhythm light scene in the living room,1
student2020-23,336,"Comfort,Security",Generic,Generic,entrance-alllight,turn on the light in the hall and  ,alarms-alarms,make an alarm sound,1
student2019-13,188,Safety,Generic,Generic,none,none,kitchen-alllight,turns on the lights.,1
student2019-15,197,Wellbeing,Student,Generic,alarms-alarms,send an alarm message (which is repeated 3 times) with the word 'Wake up' and  ,bedroom-hue color light bedroom,"turn on the bedroom lights, yellow, for 10 minutes.",1
applicationExpert2,68,"Health, Wellbeing",Generic,GoodWeather,none,none,home-heating, turn off the heating system and ,0
domainExpert4,12,Health,Caregiver,Generic,activity-medicationname,If Tardifer Lunch was not taken between 1:08 PM and 2:09 PM ,alarms-alarms,"please send two alerts ""Take the evening Provisacor "" by notification",1
student2020-17,306,EnergySaving,Generic,Generic,reminders-reminders,"send the notification ""You forgot the light on in the living room! I will take care of that, be careful!"", ",livingroom-alllight,turn off all lights in the living room,1
student2019-16,202,"Comfort, Wellbeing",Generic,ColdSeason,none,none,bathroom-lightlevel,"If the bathroom light is not off between midnight and 7 a.m., ",0
student2020-24,342,"Wellbeing,Organizing",Generic,BadWeather,none,none,reminders-reminders,"send the voice memo ""You left the windows open!""",1
student2019-18,214,"Comfort, Wellbeing",Generic,Morning,none,none,activity-wakingup,TRIGGER (CONDITION): If the user has not yet got up between 9 and 9.30  ,1
domainExpert7,51,Comfort,Caregiver,Generic,none,none,home-alllight,turn off the lights.,0
student2019-6,148,Safety,Generic,Generic,none,none,kitchen-lightlevel,if the light in the kitchen is off,1
student2020-22,331,Wellbeing,Generic,Night,bedroom-alllight,turn off all the lights in the room ,alarms-alarms,"send the user an alarm notification (""Sleep time"") and ",1
domainExpert5,28,"Wellbeing, Health",Caregiver,Generic,none,none,cognitive-trainingtime,if the user test training time is less than 1,1
student2021-07,394,EnergySaving,Generic,Generic,fridge-door," if the fridge door is open,  ",test-user-leisure,"When the user watches TV,",1
student2021-08,397,Security,Generic,Night,none,none,coffee machine-state,"When the coffee machine turns off, ",0
student2020-19,318,"Wellbeing,Organizing",Generic,Evening,datetime-localtime;datetime-localtime;kitchenlight-state,"if we are in the time slot between 8.00pm and  9.00pm, and  if the light in the kitchen is off  ",kitchen-relax,"start relaxing the light scene in the kitchen,",0
student2019-7,152,Wellbeing,Generic,Generic,none,none,livingroom-relax,the system activates the lights in a relaxing way and,1
student2020-26,351,Security,Generic,Night,none,none,entrance-doorsensor,"If the door sensor at night reads ""not closed"", ",1
domainExpert9,80,"Health, Wellbeing",Caregiver,Generic,none,none,livingroom-hue color light living room,change the color of the lights in the living room to yellow,0
domainExpert4,10,Health,Caregiver,Generic,none,none,datetime-daytype,"it's a working day, ",0
applicationExpert1,38,Health,Caregiver,Generic,alarms-alarms,"do send  one  reminder  ""Marco did not take the Aspirine!"" by notification ",activity-medicationname,If Aspirine has not been taken    between 17:18 and 17:22,1
student2021-12,418,"Comfort, Wellbeing",Generic,Generic,none,none,datatime-localtime,If it's after 9:30 pm and,0
student2019-16,200,Generic,Generic,Generic,none,none,entrancelight-state,"If the entrance light is on, ",1
student2020-9,268,EnergySaving,Generic,Morning,alarms-alarms,"do send  two  alarms ""lights on""  by voice,  ",kitchen-alllight, turn off all lights in the kitchen,1
student2020-14,293,EnergySaving,Generic,Generic,none,none,livingroom-lightlevel,"If the brightness in the living room is at the ""Daylight"" level, ",1
