user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2020-10,273,Comfort,Generic,Generic,alarms-alarms;entrancelight-state,"send 3 times the voice alarm ""Attention! The entrance light is on and the door sensor is on"" and  the entrance light is on  ",cognitive-cognitivestate,If the user's age is over 70 or ,0
student2019-3,133,Wellbeing,Student,Generic,alarms-alarms," send her the message ""Call mum"" and ",all-activate,start the activating light scene,0
student2020-15,295,EnergySaving,Generic,Generic,reminders-reminders,"send a text message reminder to me with ""refrigerator"" to remind me not to waste light and spoil food and act promptly by closing the door. ",kitchen-lightlevel,Kitchen light level is  low light ,0
applicationExpert4,89,"Comfort, Wellbeing",Generic,Night,relativeposition-typeofproximity;datetime-localtime,if  Test-user   is  inside  bedroom and time  is between 23:00 AND 06:00 ,datetime-localtime,time  is between 23:00 AND 06:00,1
student2020-17,308,Comfort,Generic,Generic,livingroomlight-state;reminders-reminders,"the living room light status is off,  send the reminder ""You left the lights out in the living room!"" by sms to the user,  ",livingroom-alllight,turn on all the lights in the living room,1
student2020-7,258,Safety,Generic,Generic,kitchen-hue color light kitchen,turn on the red lights in the kitchen for 5 minutes. ,reminders-reminders,a voice alarm message 'food is burnt!' and ,1
student2020-10,271,EnergySaving,Generic,Night,alarms-alarms,"send 2 times an alarm by text message to 33334444111 saying, ""Attention, the lights in the hallway are on, remember to turn them off!"" and  ",timeinsidearoom-timeinsidekitchen,When the user's time in the kitchen becomes greater than 1 minute and,0
applicationExpert4,114,"Health, Wellbeing",Caregiver,Generic,cognitive-trainingresult,When  Test-user training result becomes  not progressing  ,reminders-reminders,"do send  one  reminder  by mail ""Training is not progressing"" to caregiver@email.com",1
student2019-9,167,EnergySaving,Generic,Generic,relativeposition-typeofproximity;alarms-alarms,"if the person is not at home  except December 25 from 09 to 22 send an alarm with notification ""Lights off"" ",all-alllight,and turn off all the lights in the house.,1
student2020-14,294,EnergySaving,Generic,Generic,relativeposition-typeofproximity;bedroomlight-state;bedroom-alllight,"If the user's location is not in the bedroom, and  the light in the bedroom is on,  turn off the light and  ",kitchen-windowsensor,"the kitchen window is closed, ",0
student2021-02,366,Health,Generic,Generic,alarms-notificationmode,turn on all the lights in the house and  ,bathroom-humiditylevel,When the humidity level in the bathroom is greater than 65% and ,0
student2021-07,392,EnergySaving,Generic,Generic,entrance-doorsensor," the front door is closed,  ",home-allwindow,open the windows.,0
student2019-6,148,Safety,Generic,Generic,alarms-alarms,it sends three alarms per notification with the words: Gas leak and ,kitchen-alllight,turn on the light in the kitchen and,1
domainExpert10,118,Wellbeing,Generic,Evening,livingroom-relax,do start relaxing light scene in the living room ,datetime-localtime,time becomes  more then  22:00 minutes,1
student2020-15,299,Comfort,Generic,Generic,bathroomlight-state;bathroom-hue color light bathroom,"the bathroom lights are off,  turn on a blue colored light for 15 minutes and  ",reminders-reminders,"send the voice notification ""Lights on"".",1
student2021-12,417,Wellbeing,Generic,Generic,bedroom-temperature;currentweather-rain,"When the temperature in the bedroom is greater than 20 °C,  if it is not raining outside,  ",livingroom-livingroom-greatluminare,turn on the large living room light and ,0
student2020-20,321,"Health,Wellbeing",Generic,Generic,reminders-reminders,"send the alarm ""Your daily step goal has not been reached"" by notification,  ",physiological-steps,"if test user's daily steps are no more than 1999 between 08:00 and 18:00, ",1
student2019-10,172,EnergySaving,Generic,Generic,fridge-door, the refrigerator door is open ,bedroomportablelight-state,"the lamp light in the bedroom is on, ",0
student2019-12,183,EnergySaving,Generic,Generic,kitchenlight-state,"the kitchen light is off,  ",corridorlightstrip-state,"the corridor light is on, ",0
student2020-19,318,"Wellbeing,Organizing",Generic,Evening,datetime-localtime;kitchenlight-state,"9.00pm, and  if the light in the kitchen is off  ",currentweather-outdoorcondition,If the weather forecast is thunderstorm and,0
student2020-26,354,Wellbeing,Generic,Generic,timeinsidearoom-timeinsidebathroom;bathroomlight-state;bathroom-alllight,"When the user's time in the bathroom is greater than 20 minutes and  If the light in the bathroom is off,  Turn on the white light in the bathroom and  ",cognitive-trainingresult,When  Test-user training result becomes  not progressing ,0
student2021-03,372,"Wellbeing,Health",Generic,Generic,bedroom-window,close the window and  ,corridor-motion,If no movement is detected in the corridor and ,0
student2019-9,166,Generic,Generic,BadWeather,entrance-windowsensor, if the sensor of the window is active and ,currentweather-rain, it is raining outside,1
student2019-17,208,Comfort,Generic,Generic,entrance-motion,If the motion sensor at the entrance detects something and  ,bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
student2021-09,403,Organizing,Generic,Working,devices-alexa services,start the music with Alexa. ,livingroom-changelightstate,turn off the lights and ,0
student2019-8,155,Safety,Generic,Generic,kitchen-motion,the motion sensor in the kitchen does not detect movement (condition) ,twentyfourhoursweatherforecast-rain,If tomorrow it will rain and,0
applicationExpert1,43,Generic,Caregiver,Generic,datetime-localtime;datetime-localtime,If time  is between 17:55 AND 18:00 If time  is between 17:55 AND 18:00 ,corridor-light strip corridor,do  turn on the   Light Strip Corridor and set color to Electric green for 2 minutes,1
student2020-4,243,Generic,Generic,BadWeather,alarms-alarms;greatluminaire-state,"send the notification ""fog"" to me and the lights are off,  ",test-user-medicine,"If I haven't taken my medicine at 11, ",0
student2019-8,162,Safety,Family,Night,reminders-reminders,"send the parent (s) three alarms with the text ""Child is not in the bedroom!"" and ",bedroom-hue color light bedroom,turn on the light of (their) bedroom  setting it to red.,1
student2021-09,401,"Comfort,Wellbeing",Generic,BadWeather,livingroom-window,close the window. ,livingroom-windowsensor,"if the living room window is open, ",1
domainExpert7,60,Comfort,Generic,Generic,livingroom-lightlevel,the LivingRoom light level is very low ,datetime-daytype,If it's a working day and,0
student2019-13,187,Security,Generic,Generic,alarms-alarms,"send a text message to the user ""Door has been opened!!!"" and ",bathroom-smokesensor,If the smoke sensor is active and ,0
student2019-18,212,Health,Caregiver,ElderlyAlone,physiological-heartrate;activity-medicationname;all-alllight,TRIGGER: (EVENT) If the heart rate exceeds 200 beats and  (CONDITION) the heart medicine has not been taken  ACTION: (1) Turn on all the lights in the house and  ,entrance-noiselevel,If the noise level at the entrance is greater than 0 and ,0
student2019-10,172,EnergySaving,Generic,Generic,fridge-door, the refrigerator door is open ,relativeposition-typeofproximity,If the user leaves the kitchen and,1
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime,When time is    lt 23:59 minutes or ,all-biorhythmlight,the system turns on the house lights intermittently and,0
student2019-12,181,Wellbeing,Generic,BadWeather,livingroom-windowsensor,"the sensor in the living room window indicates that it is open, ",reminders-reminders, it sends a reminder via text message: It is advisable to close the living room window due to intense fog,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,all-activate;reminders-reminders,"start the activating light scene send the alarm ""Your daily step goal has not been reached"" by notification,  ",entrance-hue color light entrance,turn on the red hallway light for 5 minutes,0
student2020-19,319,"Comfort,EnergySaving",Generic,Generic,bathroomlight-state," if the bathroom light is off,  ",bathroom-alllight,turn on the bathroom lights and then,1
student2021-05,384,Wellbeing,Generic,Generic,bedroomlight-state,"the room light is off,  ",microwave-state,If the microwave oven turns on ,0
student2020-18,313,Security,Generic,Generic,entrance-alllight;alarms-alarms,"turn on the entrance light send an alarm via notification with the words ""Noise perceived at the entrance!"",  ",entrancelight-state,"if the entrance light is off, ",1
student2020-4,242,Safety,Generic,Generic,reminders-reminders;kitchen-smokesensor,"notify everyone with the message ""Smoke or gas sensor activated"" smoke sensors are activated,  ",kitchen-gassensor,When gas sensors or ,1
student2019-3,132,EnergySaving,Generic,Generic,bedroom-alllight,turn it off and  ,relativeposition-typeofproximity,the user is not inside bedroom,1
student2021-15,430,Comfort,Generic,"Morning,Working",datetime-daytype,"it's a working day,  ",kitchen-coffeemachine,turn on the coffee machine.,1
student2021-14,427,Wellbeing,Generic,ColdSeason,livingroom-windowsensor,"the windows in the living room are open,  ",livingroom-window,close the windows in the living room.,1
student2020-1,226,Organizing,Generic,GoodWeather,twentyfourhoursweatherforecast-rain;reminders-reminders,"If it doesn't rain tomorrow between 8:00 and 12:00,  remind me with a voice note that I can do the laundry and  ",livingroom-hue color light living room,turn the living room light to blue,1
domainExpert8,69,"Comfort, Safety",Generic,Night,bedroom-motion;datetime-localtime;datetime-localtime;datetime-localtime;datetime-localtime, When  Bedroom motion becomes  active    and When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND When time is    lt 06:00 minutes ,bathroom-changelightstate, do  turn on the  Bathroom Light for 5 minutes,1
student2021-15,430,Comfort,Generic,"Morning,Working",datetime-localtime,When it's 7:45 and  ,kitchen-smokesensor,If the kitchen smoke sensor is activated and,0
student2020-8,262,Generic,Generic,Generic,reminders-reminders;bathroom-doorsensor,"send the voice reminder ""Close the bathroom door!"" to close it when the sensor is open,  ",bathroom-doorsensor,When the bathroom door sensor opens and ,1
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime;datetime-localtime,When time is    gt 02:30 minutes AND When time is    lt 06:00 minutes ,bathroom-changelightstate, do  turn on the  Bathroom Light for 5 minutes,1
student2021-11,413,Security,Generic,Night,bedroom-changelightstate;alarms-notificationmode,turn on the lights in the bedroom. set on the alarm and  ,entrance-doorsensor,"If the main door is not closed between midnight and eight in the morning, ",1
student2019-20,220,EnergySaving,Generic,Generic,reminders-reminders;entrancelight-state," change the color of the light to red for two minutes and  the entrance light is on, ",timeinsidearoom-timeinsidebedroom,If the user has been in the room for more than an hour and,1
domainExpert2,1,"Wellbeing, Health",Caregiver,GoodWeather,reminders-reminders,"send the reminder ""The sun is shining. Please go outside"" to lisa-marie via SMS ",entrance-motion,when the front door is open and ,0
applicationExpert4,107,"Safety, Comfort",Generic,Night,bedroom-motion;datetime-localtime, WHEN   Bedroom motion becomes  active    and time  is between 00:00 AND 06:00  ,livingroomlight-temperature,"the light temperature is less than 20, ",0
